"POINT_ID","NUTS0","NUTS1","NUTS2","TH_LAT","TH_LONG","SURVEY_DATE","OBS_TYPE","GPS_PROJ","GPS_PREC","GPS_LAT","GPS_EW","GPS_LONG","GPS_ALT","OBS_DIST","OBS_DIR","LC1","LC1_SPECIES","LC1_PCT","LC2","LC2_SPECIES","LC2_PCT","OBS_RADIUS","LU1","LU2","AREA_SIZE","TREE_HEIGHT_MAT","TREE_HEIGHT_SRV","FEATURE_WIDTH","LAND_MNGT","LC_LU_SPECIAL_REMARK","PROTECTED_AREA","WM","WM_SOURCE","WM_TYPE","WM_DELIVERY","SOIL_TAKEN","SOIL_PLOUGH","SOIL_CROP","SOIL_STONES","TRANSECT","PHOTO_P","PHOTO_N","PHOTO_E","PHOTO_S","PHOTO_W"
47081450,"MT","MT0","MT00",36.014812965799997,14.2550320433,"08/05/12",1,1,2,36.014800000000001,"E",14.25501,120,1,1,"F10","8",6,"8","8",8,1,"U420","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"F10;D20;F10;D20;F10;D20",1,1,1,1,1
47081452,"MT","MT0","MT00",36.032977521200003,14.2561035198,"08/05/12",1,1,2,36.032940000000004,"E",14.25595,101,14,1,"A11","8",6,"8","8",8,1,"U111","8",1,8,8,8,8,7,4,5,8,8,8,4,8,8,8,"A;B54;A;E20;A",1,1,1,1,1
47081454,"MT","MT0","MT00",36.051141603600001,14.257175784399999,"07/05/12",1,1,2,36.051110000000001,"E",14.257059999999999,127,13,1,"A11","8",6,"8","8",8,1,"U370","8",3,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A;D20;E30;21;B77;14;B41;13;B43;13;31;62;B21;21;B21;14;B75",1,1,1,1,1
47081456,"MT","MT0","MT00",36.069305213299998,14.258248838,"07/05/12",1,1,2,36.069290000000002,"E",14.2582,30,4,1,"B54","8",6,"8","8",8,1,"U111","8",1,8,8,8,2,2,4,5,8,8,8,4,8,8,8,"B54;13;B13;01;E20;21;B53;01;B53;01;61;01;A;62;D20;B41;61;01;G20;13;A",1,1,1,1,1
47041452,"MT","MT0","MT00",36.034974513000002,14.212180118999999,"08/05/12",1,1,2,36.034950000000002,"E",14.212120000000001,152,6,1,"B41","8",6,"8","8",8,1,"U111","8",1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B41;21;01;F40;E20;A;21;E20;B54;21;61;21;B54;21;61;21;14;B13",1,1,1,1,1
47041454,"MT","MT0","MT00",36.053139182099997,14.213241378299999,"07/05/12",1,1,2,36.053159999999998,"E",14.213190000000001,162,5,1,"E20","8",6,"8","8",8,2,"U420","8",3,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"E20;51;B53;E20;B53;01;B53",1,1,1,1,1
47041456,"MT","MT0","MT00",36.071303379100002,14.2143034184,"07/05/12",1,1,2,36.071300000000001,"E",14.214219999999999,82,7,1,"E20","8",6,"8","8",8,2,"U111","8",1,8,8,8,1,7,4,5,8,8,8,4,8,8,8,"E20;21;E20;61;E20",1,1,1,1,1
47061452,"MT","MT0","MT00",36.033978604300003,14.2341420823,"08/05/12",1,1,2,36.033990000000003,"E",14.23414,66,2,1,"C10","8",6,"8","8",8,2,"U420","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"C10;B54;D20;21;D10;21;F10;21;B53;62;A;E20;A;21;B13",1,1,1,1,1
47061454,"MT","MT0","MT00",36.052142980799999,14.235208844600001,"07/05/12",1,1,2,36.052199999999999,"E",14.23509,81,12,1,"E30","8",6,"8","8",8,2,"U112","8",1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"E30;14;B54;21;62;A;D10;21;PI;Bx1;A;PI;10;21;B43;21;F40;B75;E20;21;62;G20",1,1,1,1,1
47061456,"MT","MT0","MT00",36.070306884799997,14.236276391800001,"07/05/12",1,1,2,36.070320000000002,"E",14.2362,150,7,1,"A11","8",6,"8","8",8,1,"U370","8",3,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A;E10;21;B43;21;B43;21;E20;21;B43;01;B53;E20;51;E30;01;E30;51;E30;51;E30",1,1,1,1,1
47021452,"MT","MT0","MT00",36.035965247299998,14.1902176326,"08/05/12",1,1,2,36.035890000000002,"E",14.190149999999999,165,10,1,"E20","8",6,"8","8",8,2,"U410","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"E20;21;E20;21;E20;21;61;21;B53;21;B54;21;61;21;B54;21;B54;E30;61;B54",1,1,1,1,1
47021454,"MT","MT0","MT00",36.054130207500002,14.191273388300001,"07/05/12",1,1,2,36.054340000000003,"E",14.191129999999999,61,27,1,"F10","8",6,"8","8",8,1,"U420","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"F10;G10;F20;F10;D20;F10;61;D20",1,1,1,1,1
47021456,"MT","MT0","MT00",36.072294695799997,14.192329920800001,"07/05/12",1,1,2,36.072299999999998,"E",14.192209999999999,80,10,1,"E20","8",6,"8","8",8,2,"U410","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"E20;21;B13;21;B13;21;E20;B13;D20;21;B54;B53;21;B54;21;B53;E20;21;B13;21;D20;21;B13;21;B54;61;E20;21;B53;21;E20",1,1,1,1,1
47341430,"MT","MT0","MT00",35.8196998142,14.5290272874,"02/05/12",1,1,3,35.819650000000003,"E",14.52899,19,7,1,"A11","8",6,"8","8",8,1,"U370","8",4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A",1,1,1,1,1
47341432,"MT","MT0","MT00",35.837865197900001,14.530161826900001,"02/05/12",1,1,2,35.83784,"E",14.53004,43,10,1,"B54","8",6,"8","8",8,1,"U111","8",1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B54;F10;E30;B54;21;B54;E30;B43;21;E30;21;E30;21;B21;B54",1,1,1,1,1
47341434,"MT","MT0","MT00",35.8560301009,14.531297198700001,"02/05/12",1,1,5,35.856099999999998,"E",14.531219999999999,47,10,1,"A11","8",6,"8","8",8,1,"U370","8",4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A",1,1,1,1,1
47341436,"MT","MT0","MT00",35.874194523699998,14.532433403700001,"02/05/12",1,1,6,35.874180000000003,"E",14.532310000000001,49,1,2,"B54","8",6,"8","8",8,1,"U111","8",1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"21;B54;11;21;B54;62;A",1,1,1,1,1
47341438,"MT","MT0","MT00",35.892358466899999,14.5335704427,"02/05/12",1,1,2,35.892090000000003,"E",14.53346,32,33,1,"B54","8",6,"8","8",8,1,"U111","8",1,8,8,8,2,7,4,2,1,5,4,4,8,8,8,"B54;21;61;B54;21;10;B54;21;A;62;23;13;62;F40;D10",1,1,1,1,1
47281430,"MT","MT0","MT00",35.822879033900001,14.463343076399999,"03/05/12",1,1,2,35.822879999999998,"E",14.463229999999999,133,10,2,"E30","8",4,"8","8",8,2,"U111","8",1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"A;21;62;E10;21;E20;21;E20;21;E20;21;E20;21;14;21;61;21;E20;F10",1,1,1,1,1
47281432,"MT","MT0","MT00",35.841045346400001,14.4644612629,"02/05/12",1,1,3,35.841050000000003,"E",14.46439,107,7,1,"A22","8",6,"8","8",8,1,"U312","8",4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A;21;B43;21;B54;A;21;B21;A;10;B43;B54;21;62;A",1,1,1,1,1
47281434,"MT","MT0","MT00",35.859211178999999,14.4655802699,"02/05/12",2,1,2,35.85812,"E",14.46574,72,120,1,"D10","8",6,"8","8",8,2,"U420","8",3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"D10;G20;D10;C21;G20;C10;21;C10;21;A",1,1,1,1,1
47281436,"MT","MT0","MT00",35.877376532,14.4667000981,"09/05/12",1,1,2,35.877270000000003,"E",14.46672,45,12,1,"A11","8",6,"8","8",8,1,"U370","8",4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A",1,1,1,1,1
47281438,"MT","MT0","MT00",35.895541406100001,14.467820748299999,"09/05/12",1,1,2,35.89564,"E",14.467980000000001,43,16,1,"A11","8",6,"8","8",8,1,"U370","8",4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A",1,1,1,1,1
47281440,"MT","MT0","MT00",35.913705801500001,14.468942221300001,"10/05/12",1,1,2,35.914160000000003,"E",14.46842,100,69,1,"A11","8",6,"8","8",8,1,"U111","8",1,8,8,8,8,7,4,5,8,8,8,4,8,8,8,"A;D10;21;D20;24;F10",1,1,1,1,1
47281442,"MT","MT0","MT00",35.931869718900003,14.470064517999999,"05/05/12",1,1,2,35.93186,"E",14.469950000000001,57,10,1,"A22","8",6,"8","8",8,1,"U312","U361",4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A",1,1,1,1,1
47361432,"MT","MT0","MT00",35.836794835200003,14.552060904399999,"02/05/12",3,1,2,35.837240000000001,"E",14.552,15,50,1,"B54","8",6,"8","8",8,1,"U113","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"PI;B54;PI;10;21;F40;A;B12;01;B41;01;B41;01;B13;21;A;61;10;B43;21;B41;01;B54",8,1,1,1,1
47361434,"MT","MT0","MT00",35.854959425399997,14.5532017299,"02/05/12",1,1,5,35.854959999999998,"E",14.5532,33,10,2,"B14","8",5,"8","8",8,1,"U111","8",1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"61;21;F40;B21;B81;A;B75;21;B81;B43;B81;21;B54;21;61;A",1,1,1,1,1
47361436,"MT","MT0","MT00",35.873123535200001,14.5543433926,"02/05/12",1,1,2,35.873060000000002,"E",14.55415,35,16,1,"A11","8",6,"8","8",8,1,"U370","U111",1,8,8,8,8,7,4,5,8,8,8,4,8,8,8,"A;21;PI;Bx2;Bx1;21;Bx1;10;Bx1;21;10;A;PI;21;10;A;61;21;B43;21;61;A;F40;21;B43;F40",1,1,1,1,1
47261430,"MT","MT0","MT00",35.823928463000001,14.441447239,"03/05/12",3,1,2,35.827240000000003,"E",14.445220000000001,111,500,1,"D20","8",5,"8","8",8,2,"U420","8",4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"PI;D20;PI",8,1,1,1,1
47261432,"MT","MT0","MT00",35.842095082100002,14.4425599733,"03/05/12",1,1,2,35.841999999999999,"E",14.44243,117,16,1,"B13","8",6,"8","8",8,1,"U111","8",1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B13;A;B75;21;62;21;B53;24;B53;21;B53;21;B53",1,1,1,1,1
47261434,"MT","MT0","MT00",35.860261221499997,14.443673523999999,"03/05/12",1,1,2,35.860100000000003,"E",14.4436,105,19,1,"A11","8",6,"8","8",8,1,"U370","8",4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A",1,1,1,1,1
47261436,"MT","MT0","MT00",35.878426881700001,14.444787892000001,"04/05/12",1,1,2,35.878419999999998,"E",14.44468,90,10,1,"B54","8",6,"8","8",8,1,"U111","8",2,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B54;21;B53;B54;21;B21;B54;B53;21;B81;B54;21;61;21;61;A;24;A;61;B54;21;B54;21;B54",1,1,1,1,1
47261438,"MT","MT0","MT00",35.896592063,14.445903078100001,"09/05/12",1,1,2,35.89667,"E",14.44577,72,12,1,"C33","C339",6,"8","8",8,2,"U350","8",1,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"A;B77;A;B77;10;A",1,1,1,1,1
47261440,"MT","MT0","MT00",35.914756766000004,14.447019082900001,"10/05/12",1,1,2,35.914769999999997,"E",14.446859999999999,126,15,1,"A11","8",6,"8","8",8,1,"U370","8",4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A;11;B54;21;B54;11;B54",1,1,1,1,1
47301430,"MT","MT0","MT00",35.821824449300003,14.485238365300001,"03/05/12",1,1,2,35.822470000000003,"E",14.48521,110,70,1,"B81","8",3,"E30","8",3,2,"U111","8",1,8,8,8,2,7,4,1,1,3,3,4,8,8,8,"A;B81;21;B43;21;B82;21;B54;61;B43;21;F10;21;B54;21;B21;B54;10;B54",1,1,1,1,1
47301432,"MT","MT0","MT00",35.839990453699997,14.4863620035,"03/05/12",1,1,3,35.839950000000002,"E",14.486230000000001,87,13,1,"A22","8",6,"8","8",8,1,"U312","8",4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A",1,1,1,1,1
47301434,"MT","MT0","MT00",35.858155977899997,14.487486466,"02/05/12",1,1,3,35.858139999999999,"E",14.487399999999999,75,7,1,"A21","8",6,"8","8",8,1,"U370","8",1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A",1,1,1,1,1
47301436,"MT","MT0","MT00",35.876321022399999,14.488611753800001,"09/05/12",1,1,2,35.876370000000001,"E",14.488479999999999,5,11,1,"E20","8",6,"8","8",8,2,"U362","8",3,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"E20;01;10;01;11;23;E20;23;E20;23;E20",1,1,1,1,1
47301438,"MT","MT0","MT00",35.894485587600002,14.489737867600001,"01/05/12",1,1,17,35.894489999999998,"E",14.489739999999999,0,34,1,"A11","8",6,"8","8",8,1,"U370","U340",4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A",1,1,1,1,1
47261442,"MT","MT0","MT00",35.9329209912,14.448135907399999,"05/05/12",1,1,2,35.932879999999997,"E",14.447990000000001,32,13,1,"B43","B43d",2,"8","8",8,1,"U111","8",1,8,8,8,2,7,4,2,5,3,3,4,8,8,8,"B43;F40;B43;10;21;B53;21;F40;21;B54;01;A;24;62;23;62;21;B81;21;B81;B43;21;B37;21;B53;B12;21;B41",1,1,1,1,1
47301440,"MT","MT0","MT00",35.912649674000001,14.4908648082,"09/05/12",1,1,2,35.912619999999997,"E",14.490729999999999,34,11,1,"B75","B75r",5,"E10","8",6,2,"U410","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"B75;E10;B75;21;D10;F10;D20;E20;21;D10;C10;G20;C10;A",1,1,1,1,1
47241432,"MT","MT0","MT00",35.843139660600002,14.4206581372,"03/05/12",1,1,2,35.843110000000003,"E",14.42061,171,5,1,"D20","8",6,"8","8",8,2,"U420","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"D20;21;B54;D20;21;B54;24;B54;21;B54;21;62;21;01;B54;24;B54;21;B54;01;B54",1,1,1,1,1
47241434,"MT","MT0","MT00",35.861306105300002,14.421766231099999,"03/05/12",1,1,2,35.861289999999997,"E",14.42164,123,10,1,"E30","8",6,"8","8",8,2,"U112","8",1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"E30;B54;B82;21;10;B54;21;PI;Bx1;PI;21;F40;24;F40;24;F40;B82;24;B82;21;B82;61;F40",1,1,1,1,1
47241436,"MT","MT0","MT00",35.879472071000002,14.4228751383,"04/05/12",1,1,2,35.879429999999999,"E",14.422829999999999,110,6,1,"B54","8",6,"8","8",8,1,"U111","8",2,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"A;24;21;01;A;B43;21;B54;E20;21;61;B43;B18;24;B18;21;B81;E30;24;E30;B81",1,1,1,1,1
47241438,"MT","MT0","MT00",35.897637558200003,14.423984859600001,"04/05/12",1,1,2,35.897620000000003,"E",14.423909999999999,102,9,1,"B53","B53k",4,"8","8",8,1,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B53;61;B53;01;B53",1,1,1,1,1
47321430,"MT","MT0","MT00",35.820764709300001,14.507133103199999,"02/05/12",1,1,5,35.820709999999998,"E",14.507009999999999,70,3,1,"E10","8",6,"8","8",8,2,"U350","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"E10;62;21;23;10;21;23;E10;21;B18;21;B18;B41;21;62;21;C10;A",1,1,1,1,1
47321432,"MT","MT0","MT00",35.838930404099997,14.5082621923,"02/05/12",1,1,3,35.838909999999998,"E",14.50816,66,5,3,"E20","8",6,"8","8",8,2,"U420","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"21;E20;61;E20;24;E20;10;B54;21;01;21;B54;21;B54;21;10;21;E30;B81;11;61;11;B54;21;B54",1,1,1,1,1
47321434,"MT","MT0","MT00",35.857095618400002,14.5093921099,"02/05/12",1,1,1,35.857100000000003,"E",14.50938,50,1,1,"B82","8",6,"E30","8",2,2,"U111","8",2,8,8,8,2,7,4,1,1,3,3,4,8,8,8,"B82;E30;B82;21;B54;21;B43;21;24;62;24;B41;10;62;A",1,1,1,1,1
47321436,"MT","MT0","MT00",35.8752603529,14.5105228566,"01/05/12",1,1,10,35.875259999999997,"E",14.51052,0,19,1,"C22","C22A",6,"8","8",8,2,"U370","8",3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"C22;62;11;62;11;01;11;62;01;C10;E10;31;E10",1,1,1,1,1
47241440,"MT","MT0","MT00",35.915802567299998,14.4250953956,"04/05/12",1,1,2,35.915759999999999,"E",14.42498,77,10,1,"D10","8",6,"8","8",8,2,"U410","8",1,8,8,8,1,7,4,8,8,8,8,4,8,8,8,"D10;E10;21;E10;21;61;21;D10;G10;D10;21;61;D20;A;61;21;E10;11;24;62;A",1,1,1,1,1
47241442,"MT","MT0","MT00",35.933967098700002,14.4262067473,"05/05/12",1,1,2,35.93394,"E",14.4261,30,9,1,"F40","8",6,"8","8",8,1,"U112","8",1,8,8,8,2,7,4,2,5,3,3,4,8,8,8,"F40;B43;61;01;B75;21;F40;B54",1,1,1,1,1
47201438,"MT","MT0","MT00",35.8997130626,14.380146788399999,"04/05/12",1,1,2,35.899659999999997,"E",14.380050000000001,200,10,1,"B82","8",4,"F40","8",6,2,"U111","8",1,8,8,8,2,7,4,1,5,3,3,4,8,8,8,"B82;21;61;E20;B54;14;B54;62;13;B82;21;B82;B18;21",1,1,1,1,1
47201440,"MT","MT0","MT00",35.917878679300003,14.381246385000001,"04/05/12",1,1,2,35.917870000000001,"E",14.381119999999999,82,10,2,"B74","8",3,"F40","8",6,2,"U111","8",1,8,8,8,2,7,4,2,5,3,3,4,8,8,8,"01;E30;B54;B41;21;F40;21;61;21;62;21;13;F40;E30;21;F10;E10",1,1,1,1,1
47201442,"MT","MT0","MT00",35.936043818800002,14.3823467892,"05/05/12",1,1,2,35.936019999999999,"E",14.382239999999999,108,9,1,"D20","8",6,"8","8",8,2,"U420","8",3,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"D20;61;D20;21;D20;21;D20;21;D20",1,1,1,1,1
47201444,"MT","MT0","MT00",35.954208481499997,14.3834480018,"05/05/12",1,1,2,35.954210000000003,"E",14.3833,10,12,1,"E30","8",6,"8","8",8,2,"U111","8",1,8,8,8,2,7,4,2,1,3,3,4,8,8,8,"A;21;B82;F40;B82;21;B43;21;B82;B41;B82;E30;B43;21;B43;62;14;10;61;A;B21;10;E10;21;10;E10;21;E10;14;21;F40;10;D10;F10",1,1,1,1,1
47221432,"MT","MT0","MT00",35.844179081500002,14.3987557575,"03/05/12",1,1,2,35.844160000000002,"E",14.398669999999999,237,8,1,"F10","8",5,"E20","8",5,2,"U420","8",4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"F10;E20;21;61;E20;21;E20;61;21;E20",1,1,1,1,1
47221434,"MT","MT0","MT00",35.862345830099997,14.399858393900001,"03/05/12",1,1,2,35.862560000000002,"E",14.399889999999999,220,20,1,"C22","C22A",6,"8","8",8,2,"U370","8",3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"C22;PI;61;C22;A;C22;PI;21;24;62;21;E20;24;E20;21;A;21;24;62;11",1,1,1,1,1
47221436,"MT","MT0","MT00",35.880512099999997,14.400961839600001,"03/05/12",1,1,2,35.880420000000001,"E",14.40089,200,12,1,"A11","8",6,"8","8",8,1,"U370","8",4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A;11;21;B43;21;11;B41;21;B54",1,1,1,1,1
47221438,"MT","MT0","MT00",35.8986778915,14.4020660954,"04/05/12",1,1,2,35.898650000000004,"E",14.401960000000001,106,9,2,"B54","8",4,"8","8",8,1,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"21;B54;D10;01;B54;B75;B82;B75;B72",1,1,1,1,1
47221440,"MT","MT0","MT00",35.916843205100001,14.4031711621,"04/05/12",1,1,2,35.916910000000001,"E",14.40306,54,12,1,"G20","8",6,"8","8",8,1,"U420","8",4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"G20;21;B54;01;B75;21;B75;21;F40;A;61;21;B82;21;F40;21;B82",1,1,1,1,1
47221442,"MT","MT0","MT00",35.935008041300001,14.4042770403,"05/05/12",3,1,2,35.93526,"E",14.404199999999999,28,28,1,"D20","8",6,"8","8",8,2,"U420","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"PI;D20;E20;D20;Bx1;PI",8,1,1,1,1
47121452,"MT","MT0","MT00",36.030959833200001,14.3000248065,"07/05/12",1,1,2,36.030909999999999,"E",14.30015,95,12,1,"D10","8",6,"8","8",8,2,"U420","8",3,1,1,8,2,7,4,8,8,8,8,4,8,8,8,"D10;21;D20;21;D20;21;B43;F40;21;F40;D20;51;61;21;E20;21;D10",1,1,1,1,1
47121454,"MT","MT0","MT00",36.049123322699998,14.3011080741,"07/05/12",1,1,2,36.048969999999997,"E",14.30104,126,18,1,"A21","8",6,"8","8",8,1,"U370","8",1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A;B75;21;B41;21;B13;21;B13;21;B13;21;B13;21;B13;21;B13;21;E20;F40;21;D20;21;E20;21;B41;21;B43;21;D20;B41;21;E20;21;E20",1,1,1,1,1
47181436,"MT","MT0","MT00",35.882576675700001,14.357133617900001,"04/05/12",1,1,2,35.882469999999998,"E",14.35708,193,12,1,"D20","8",6,"8","8",8,2,"U420","8",2,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"D20;21;B43;21;B43;61;F10;B43;61;21;B43;21;B43;24;B43;21;61;B43;62",1,1,1,1,1
47181438,"MT","MT0","MT00",35.900743071299999,14.358226941,"04/05/12",1,1,2,35.900759999999998,"E",14.358079999999999,171,13,1,"B43","B43d",3,"8","8",8,1,"U111","8",1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B43;01;F40;61;21;B75;21;B75;01;B41;21;13;B81;E30;21;B75;21;D10;F10;E30;21;B54",1,1,1,1,1
47181440,"MT","MT0","MT00",35.918908989599998,14.3593210669,"04/05/12",1,1,3,35.918979999999998,"E",14.35919,59,10,1,"B43","B43e",4,"8","8",8,1,"U111","8",1,8,8,8,2,7,4,1,2,3,3,4,8,8,8,"B43;G10;21;F40;B81;B41;E20;21;B41;B18",1,1,1,1,1
47181442,"MT","MT0","MT00",35.937074430899997,14.3604159965,"05/05/12",1,1,2,35.937049999999999,"E",14.36031,15,10,1,"B43","B43d",3,"8","8",8,1,"U111","8",1,8,8,8,2,7,4,2,5,3,3,4,8,8,8,"B43;21;B43;21;F40;21;B21;E30;B21;B43;F40;61;B21",1,1,1,1,1
47181444,"MT","MT0","MT00",35.955239395699998,14.3615117304,"05/05/12",1,1,2,35.955240000000003,"E",14.3614,145,10,1,"A21","8",6,"8","8",8,1,"U361","8",1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A",1,1,1,1,1
47141452,"MT","MT0","MT00",36.029943228500002,14.321984650299999,"07/05/12",1,1,2,36.029919999999997,"E",14.321899999999999,41,8,1,"D20","8",6,"8","8",8,2,"U410","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"D20;F10;PI;D20;PI;F10;D20;B54;E30;A;F40",1,1,1,1,1
47101452,"MT","MT0","MT00",36.031971264100001,14.2780644287,"08/05/12",1,1,2,36.031979999999997,"E",14.277850000000001,100,19,1,"B13","8",6,"8","8",8,1,"U111","8",1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B13;01;B54;01;B43;61;E30;21;B13;B82;B53;B41",1,1,1,1,1
47201434,"MT","MT0","MT00",35.8633803958,14.377950015,"03/05/12",1,1,4,35.86318,"E",14.3779,216,15,1,"A11","8",6,"8","8",8,1,"U370","8",4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A;21;E20;21;14;E30;B54;B82;21;B75;21;E30;B54;21;B43;21",1,1,1,1,1
47201436,"MT","MT0","MT00",35.8815469683,14.379047998600001,"04/05/12",1,1,1,35.881459999999997,"E",14.378909999999999,148,15,1,"B82","8",3,"E10","8",6,2,"U111","8",1,8,8,8,2,7,4,2,2,3,3,4,8,8,8,"B82;B53;B43;B45;B43;B53;21;B21;G20;F40;21;B43;B81;A;61;21;A;21;B43;31;01;B72;21;01;B81;14;B77;21;B75;21;14;B77",1,1,1,1,1
47101454,"MT","MT0","MT00",36.050135050900003,14.2791421952,"07/05/12",1,1,2,36.050089999999997,"E",14.27913,75,4,1,"B75","B75l",5,"E10","8",4,2,"U111","8",1,8,8,8,2,7,4,1,5,3,3,4,8,8,8,"B75;E10;21;61;E20;21;B54;01;B41;21;B81;01;62;21;B12;B43;21;B75;21;E20;21;B81",1,1,1,1,1
47161438,"MT","MT0","MT00",35.901767917500003,14.336306556,"04/05/12",1,1,2,35.90166,"E",14.33638,115,13,1,"D20","8",6,"8","8",8,2,"U420","8",3,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"D20;62;D10;62;D10",1,1,1,1,1
47161440,"MT","MT0","MT00",35.919934135799998,14.3373952107,"04/05/12",3,1,6,35.919930000000001,"E",14.3422,10,422,1,"D10","8",6,"8","8",8,2,"U420","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"PI;D10;61;D10;61;D10;F10;D10;PI",8,1,1,1,1
47161442,"MT","MT0","MT00",35.938099877399999,14.338484664899999,"05/05/12",1,1,2,35.93806,"E",14.338609999999999,61,12,1,"F10","8",6,"E20","8",4,2,"U420","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"F10;E20;D20;61;D20;61;E20;61;D20;21;D20;51;D20",1,1,1,1,1
47161444,"MT","MT0","MT00",35.956265142699998,14.3395749196,"08/05/12",1,1,2,35.956270000000004,"E",14.339589999999999,26,2,1,"F10","8",6,"8","8",8,1,"U420","8",3,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"F10;E20;F10;E20;21;01;21;F40;21;14",1,1,1,1,1
47161446,"MT","MT0","MT00",35.974429932200003,14.3406659754,"08/05/12",1,1,2,35.97448,"E",14.340579999999999,110,10,1,"D20","8",5,"8","8",8,2,"U420","8",3,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"D20;62;23;13;E20;13;23;D10;62;21;D10;A",1,1,1,1,1
47161450,"MT","MT0","MT00",36.010758085600003,14.3428504937,"08/05/12",3,1,2,35.986989999999999,"E",14.34277,4,2640,1,"D20","8",6,"8","8",8,2,"U420","8",3,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"PI;D20;F10;D20;PI",8,1,1,1,1

79 rows selected.

